Original order,Name,Description,NumberOfCheckboxes,NumberAlreadyCompleted,SectionID,GameID,ListOrder,LongDescription,Hidden
1925,Black Balloons,Big Challenge's Treasure Chest in Mount Hothead,1,0,123,4,1,,
1926,Blue Balloons,Big Challenge's Treasure Chest in Seaside Resort,1,0,123,4,1,,
1927,Blush Balloons,Big Challenge's Treasure Chest in Merry Meadow,1,1,123,4,1,,
1928,Frosty Ornament Balloons,Give & Gather Celebration,1,0,123,4,1,,
1929,Gold Balloons,Big Challenge's Treasure Chest in Gemstone Mountain,1,1,123,4,1,,
1930,Green Balloons,,1,1,123,4,1,,
1931,Gudetama Balloons,Reward for 168 gudetama pics,1,0,123,4,1,,
1932,Ice Cream  Balloons,,1,1,123,4,1,,
1933,Lilac Balloons,Big Challenge's Treasure Chest in Puzzle Room #5 in Haunted Mansion,1,1,123,4,1,,
1934,Metallic Pastel  Balloons,,1,1,123,4,1,,
1935,Metallic Rainbow Balloons,,1,1,123,4,1,,
1936,Orange Balloons,Big Challenge's Treasure Chest in Gemstone Mountain,1,0,123,4,1,,
1937,Pastel  Balloons,,1,1,123,4,1,,
1938,Pistachio  Balloons,,1,1,123,4,1,,
1939,Rainbow Balloons,,1,1,123,4,1,,
1940,Red Balloons,,1,1,123,4,1,,
1941,Silver Balloons,,1,1,123,4,1,,
1942,Sky Balloons,,1,1,123,4,1,,
1943,Violet Balloons,,1,1,123,4,1,,
1944,Warm Pink  Balloons,,1,1,123,4,1,,
1945,White Balloons,,1,1,123,4,1,,
1946,Yellow Balloons,,1,1,123,4,1,,
1947,Badtz-maru Collectors Hat,,1,0,124,4,1,,
1948,Big Challenges Collectors Hat,,1,0,124,4,1,,
1949,Chococat Collectors Hat,,1,0,124,4,1,,
1950,Cinnamoroll Collectors Hat,,1,0,124,4,1,,
1951,Hangyodon Collectors Hat,,1,0,124,4,1,,
1952,Hello Kitty Collectors Hat,,1,0,124,4,1,,
1953,Keroppi Collectors Hat,,1,1,124,4,1,,
1954,Kiki Collectors Hat,,1,0,124,4,1,,
1955,Kuromi Collectors Hat,,1,0,124,4,1,,
1956,Lala Collectors Hat,,1,0,124,4,1,,
1957,My Melody Collectors Hat,,1,1,124,4,1,,
1958,My Sweet Piano Collectors Hat,,1,0,124,4,1,,
1959,Pekkle Collectors Hat,,1,0,124,4,1,,
1960,Pochacco Collectors Hat,,1,0,124,4,1,,
1961,Pompompurin Collectors Hat,,1,0,124,4,1,,
1962,Retsuko Collectors Hat,,1,0,124,4,1,,
1963,TOPHAT Collectors Hat,,1,0,124,4,1,,
1964,Tuxedosam Collectors Hat,,1,0,124,4,1,,
1965,Usahana Collectors Hat,,1,0,124,4,1,,
1966,Wish me mell Collectors Hat,,1,0,124,4,1,,
1967,Bronze Cloud Island Trophy ,,1,1,125,4,1,,
1968,Bronze Gemstone Trophy ,,1,1,125,4,1,,
1969,Bronze Hothead Trophy,,1,1,125,4,1,,
1970,Bronze Reef Trophy ,,1,1,125,4,1,,
1971,Bronze Seaside Trophy,,1,1,125,4,1,,
1972,Bronze Swamp Trophy,,1,1,125,4,1,,
1973,Gold Cloud Island Trophy ,,1,1,125,4,1,,
1974,Gold Gemstone Trophy ,,1,1,125,4,1,,
1975,Gold Hothead Trophy,,1,0,125,4,1,,
1976,Gold Reef Trophy ,,1,1,125,4,1,,
1977,Gold Seaside Trophy,,1,1,125,4,1,,
1978,Gold Swamp Trophy,,1,1,125,4,1,,
1979,Silver Cloud Island Trophy ,,1,1,125,4,1,,
1980,Silver Gemstone Trophy ,,1,1,125,4,1,,
1981,Silver Hothead Trophy,,1,0,125,4,1,,
1982,Silver Reef Trophy ,,1,1,125,4,1,,
1983,Silver Seaside Trophy,,1,1,125,4,1,,
1984,Silver Swamp Trophy,,1,1,125,4,1,,
,Critter Furniture - Armchair,,1,0,98,4,1,,
,Critter Furniture - Bed,,1,0,98,4,1,,
,Critter Furniture - Double Bed,,1,0,98,4,1,,
,Critter Furniture - Bookshelf,,1,0,98,4,1,,
,Critter Furniture - Chair,,1,0,98,4,1,,
,Critter Furniture - Dining Table,,1,0,98,4,1,,
,Critter Furniture - Dresser,,1,0,98,4,1,,
,Critter Furniture - Standing Lamp,,1,0,98,4,1,,
,Critter Furniture - Ottoman,,1,0,98,4,1,,
,Critter Furniture - Side Table,,1,0,98,4,1,,
,Critter Furniture - Sofa,,1,0,98,4,1,,
,Critter Furniture - Mirror,,1,0,98,4,1,,
,Critter Furniture - Wallpaper,,1,0,98,4,1,,
,Critter Furniture - Flooring,,1,0,98,4,1,,
,Icy Peak - Four-corners Forensics,,1,0,97,4,9,,
,Icy Peak - Stairway Spelunking,Requires Rainbow Reef Star Fragment,1,0,97,4,9,,
,Icy Peak - Frozen Fascinations,Requires Rainbow Reef Star Fragment,1,0,97,4,9,,
,Icy Peak - Icy Inlaying,Requires Gemstone Mountain Star Fragment,1,0,97,4,9,,
,Icy Peak - Structural Shivering,Requires Mount Hothead Star Fragment,1,1,97,4,9,,
,Icy Peak - Village Traversal,,1,0,96,4,9,,
,Icy Peak - On Edge,,1,0,96,4,9,,
,Icy Peak - Careful Descent,,1,0,96,4,9,,
,Icy Peak - False Peak Circuit,,1,0,96,4,9,,
,Icy Peak - Snow Climb Like an Ice Climb,,1,0,96,4,9,,
,Icy Peak - Trust Leap,,1,0,96,4,9,,
,An Enlightening Moment,AA only?,1,0,102,4,1,,
,An Exuberant Moment,AA only?,1,0,102,4,1,,
,A Joyful Moment,AA only?,1,0,102,4,1,,
,A Mischievous Moment,AA only?,1,0,102,4,1,,
,A Playful Moment,AA only?,1,1,102,4,1,,
,A Pleasant Moment,AA only?,1,0,102,4,1,,
,A Thoughtful Moment,AA only?,1,0,102,4,1,,
,Icy Peak - Crabloo,"RARITY: Common /// TIME: Morning, Day /// LOCATION: Southern Snow Village area",1,0,98,4,1,,
,Icy Peak - Penguino,RARITY: Uncommon /// TIME: All /// LOCATION: False Peak,1,0,98,4,1,,
,Icy Peak - Aurora Beta,"RARITY: Rare /// TIME: Evening, Night /// LOCATION: Main, Eastern, and Northwestern Snow Village Ponds)",1,0,99,4,1,,
,Icy Peak - Crystalfin,"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Icy Caverns (Snow Village Entrance Cave), Main Snow Village Pond)",1,0,99,4,1,,
,Icy Peak - Powranha,RARITY: Common /// TIME: All /// LOCATION: Main Snow Village Pond),1,0,99,4,1,,
,Icy Peak - Snowdrifter,"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,99,4,1,,
,Icy Peak - Tinted Tetro,"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,99,4,1,,
,Icy Peak - Aurora Beta (Huge),"RARITY: Rare /// TIME: Evening, Night /// LOCATION: Main, Eastern, and Northwestern Snow Village Ponds)",1,0,101,4,1,,
,Icy Peak - Aurora Beta (Standard),"RARITY: Rare /// TIME: Evening, Night /// LOCATION: Main, Eastern, and Northwestern Snow Village Ponds)",1,0,101,4,1,,
,Icy Peak - Aurora Beta (Tiny),"RARITY: Rare /// TIME: Evening, Night /// LOCATION: Main, Eastern, and Northwestern Snow Village Ponds)",1,0,101,4,1,,
,Icy Peak - Crystalfin (Huge),"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Icy Caverns (Snow Village Entrance Cave), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Crystalfin (Standard),"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Icy Caverns (Snow Village Entrance Cave), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Crystalfin (Tiny),"RARITY: Uncommon /// TIME: Morning, Day /// LOCATION: Icy Caverns (Snow Village Entrance Cave), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Powranha (Huge),RARITY: Common /// TIME: All /// LOCATION: Main Snow Village Pond),1,0,101,4,1,,
,Icy Peak - Powranha (Standard),RARITY: Common /// TIME: All /// LOCATION: Main Snow Village Pond),1,0,101,4,1,,
,Icy Peak - Powranha (Tiny),RARITY: Common /// TIME: All /// LOCATION: Main Snow Village Pond),1,0,101,4,1,,
,Icy Peak - Snowdrifter (Huge),"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Snowdrifter (Standard),"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Snowdrifter (Tiny),"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Tinted Tetro (Huge),"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Tinted Tetro (Standard),"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,101,4,1,,
,Icy Peak - Tinted Tetro (Tiny),"RARITY: Uncommon /// TIME: All /// LOCATION: Icy Caverns (Icy Peak Caves), Main Snow Village Pond)",1,0,101,4,1,,
,Badtz-man & Bestie #01,Seaside Resort - Legendary,1,1,103,4,1,,
,Badtz-man & Bestie #02,Gemstone Mountain - Legendary,1,1,103,4,1,,
,Badtz-man & Bestie #04,Seaside Resort - Legendary,1,1,103,4,1,,
,Badtz-man & Bestie #06,Seaside Resort - Legendary,1,1,103,4,1,,
,Badtz-man & Bestie #07,Rainbow Reef - Legendary,1,1,103,4,1,,
,Badtz-man & Bestie #09,Gemstone Mountain - Legendary,1,1,103,4,1,,
,Gudetama Tuxedo Jacket,2025,1,1,113,4,2,,
,Badtz-man & Bestie #03,Spooky Swamp - Legendary,1,0,103,4,1,,
,Badtz-man & Bestie #05,Mount Hothead - Legendary,1,0,103,4,1,,
,Badtz-man & Bestie #08,Spooky Swamp - Legendary,1,0,103,4,1,,
,Badtz-man & Bestie #10,Rainbow Reef - Legendary,1,0,103,4,1,,
,Badtz-man & Bestie Finished Book,Make,1,0,103,4,1,,
,Gudetama Bean Bag Chair,2025,1,0,113,4,2,,
,Gudetama Book,2025,1,0,113,4,2,,
,Gudetama Divider,2025,1,0,113,4,2,,
,Gudetama Egg Side Table,2025,1,0,113,4,2,,
,Gudetama Egg Sofa,2025,1,0,113,4,2,,
,Gudetama Potted Plant,2025,1,0,113,4,2,,
,Gudetama Trash Can,2025,1,0,113,4,2,,
,Gudetama Egg Wallpaper,2025,1,0,113,4,2,,
,Gudetama Tuxedo Slack,2025,1,0,113,4,2,,
,Cinnamoroll Armchair,,1,0,105,4,1,,0
,Cinnamoroll Sofa,,1,0,105,4,1,,0
,Cinnamoroll Table,,1,0,105,4,1,,0
,Cinnamoroll Night Light,,1,0,105,4,1,,0
,Cinnamoroll Ottoman,,1,0,105,4,1,,0
,Cinnamoroll Potted Plant,,1,0,105,4,1,,0
,Cinnamoroll Rug,,1,0,105,4,1,,0
,Cinnamoroll Sign,,1,0,105,4,1,,0
,Cinnamoroll Sleeping Bag,,1,0,105,4,1,,0
,Cinnamoroll Stuffie,,1,0,105,4,1,,0
,Cinnamoroll Flooring,,1,0,105,4,1,,0
,Cinnamoroll Wallpaper,,1,0,105,4,1,,0
,Cinnamoroll Tea Set,,1,0,105,4,1,,0
,City Town - City Cone,,1,0,105,4,1,,1
,City Town - Manhole Cover,,1,0,105,4,1,,1
,City Town - City Park Bench,,1,0,105,4,1,,1
,City Town - Pipe Table,,1,0,105,4,1,,1
,City Town - Pipe Side Table,,1,0,105,4,1,,1
,City Town - Storage Barrel,,1,0,105,4,1,,1
,City Town - City Wallpaper,,1,0,105,4,1,,1
,City Town - City Carpet Flooring,,1,0,105,4,1,,1
,City Town - City Tile Flooring,,1,0,105,4,1,,1
,City Town - Sewer Wallpaper,,1,0,105,4,1,,1
,City Town - Sewer Flooring,,1,0,105,4,1,,1
,Snow - Gondola,,1,0,106,4,1,,0
,Snow - Ski Lift Chair,,1,0,106,4,1,,0
,Snow - Skis,,1,0,106,4,1,,0
,Snow - Sled,,1,0,106,4,1,,0
,Snow - Snow Ball,,1,0,106,4,1,,0
,Snow - Snow Nul,,1,0,106,4,1,,0
,Snow - Snow Pile,,1,0,106,4,1,,0
,Snow - Snowboard Bench,,1,0,106,4,1,,0
,Snow - Snowboard Shelves,,1,0,106,4,1,,0
,Snow - Snowshoe Lamp,,1,0,106,4,1,,0
,Misc - Small Boombox,,1,0,106,4,1,,0
,Phonograph,,1,0,126,4,200,,0
,Chest - Mushroom Chest,,1,0,126,4,17,,0
,Chest - Obsidian Shard Chest,,1,0,126,4,17,,0
,Chest - Sand Dollar Chest,,1,0,126,4,17,,0
,Chest - Seashell Chest,,1,0,126,4,17,,0
,Chest - Shiny Chest,,1,0,126,4,17,,0
,Stone - Rain Island Stone,,1,0,126,4,105,,0
,Stone - Star Island Stone,,1,0,126,4,105,,0
,Stone - Steam Island Stone,,1,0,126,4,105,,0
,Stone - Snow Island Stone,,1,0,126,4,105,,0
,Plush - Avocado Plush Pal,,1,0,126,4,63,,1
,Plush - Banana Plush Pal,,1,0,126,4,63,,1
,Plush - Colorpillar Plush Pal,,1,0,126,4,63,,1
,Plush - Crowbert Plush Pal,,1,0,126,4,63,,1
,Plush - Giraffe Plush Pal,,1,0,126,4,63,,1
,Plush - Nul Plush Pal,,1,0,126,4,63,,1
,Plush - Seal Plush Pal,,1,0,126,4,63,,1
,Plush - Large Avocado Plush Pal,,1,0,126,4,63,,1
,Plush - Large Banana Plush Pal,,1,0,126,4,63,,1
,Plush - Large Colorpillar Plush Pal,,1,0,126,4,63,,1
,Plush - Large Crowbert Plush Pal,,1,0,126,4,63,,1
,Plush - Large Giraffe Plush Pal,,1,0,126,4,63,,1
,Plush - Large Nul Plush Pal,,1,0,126,4,63,,1
,Plush - Large Seal Plush Pal,,1,0,126,4,63,,1
,The Figments #01,,1,0,103,4,1,,1
,The Figments #02,,1,0,103,4,1,,1
,The Figments #03,,1,0,103,4,1,,1
,The Figments #04,,1,0,103,4,1,,1
,The Figments #05,,1,0,103,4,1,,1
,The Figments #06,,1,0,103,4,1,,1
,The Figments #07,,1,0,103,4,1,,1
,The Figments #08,,1,0,103,4,1,,1
,The Figments #09,,1,0,103,4,1,,1
,The Figments #10,,1,0,103,4,1,,1
,The Figments Finished Book,Make,1,0,103,4,1,,1
,Dark Green Letter Jacket (2025),,1,1,118,4,2,,0
,Pochacco Basketball Jersey (2025),,1,1,118,4,2,,0
,Hello Kitty Soccer Jersey (2025),,1,1,118,4,2,,0
,Hello Kitty Sports Shorts (2025),,1,1,118,4,2,,0
,My Melody Cheer Uniform (2025),,1,1,118,4,2,,0
,Balance Beam (2025),,1,1,118,4,3,,0
,Basketball Hoop (2025),,1,1,118,4,3,,0
,Bleachers (2025),,1,1,118,4,3,,0
,Scholastic Banner (2025),,1,1,118,4,3,,0
,Scholastic Climbing Wall (2025),,1,1,118,4,3,,0
,Scholastic Half Brick Wall (2025),,1,1,118,4,3,,0
,Sports Ball Rack (2025),,1,1,118,4,3,,0
,Sports Cone (2025),,1,1,118,4,3,,0
,Sports Goal (2025),,1,1,118,4,3,,0
,Sports Mats (2025),,1,1,118,4,3,,0
,Sports Net (2025),,1,1,118,4,3,,0
,Sports Trophy (2025),,1,1,118,4,3,,0
,Trampoline (2025),,1,1,118,4,3,,0
,Water Fountain (2025),,1,1,118,4,3,,0
,Scholastic Court Flooring (2025),,1,1,118,4,3,,0
,Scholastic Court Wall (2025),,1,1,118,4,3,,0
,Raspberry Body (2025),,1,1,119,4,2,,0
,Raspberry Hat (2025),,1,1,119,4,2,,0
,Strawberry Hat (2025),,1,1,119,4,2,,0
,Strawberry Body (2025),,1,1,119,4,2,,0
,Grape Hat (2025),,1,1,119,4,2,,0
,Grape Body (2025),,1,1,119,4,2,,0
,Blueberry Hat (2025),,1,1,119,4,2,,0
,Blueberry Body (2025),,1,1,119,4,2,,0
,Berry Stem Hat (2025),,1,1,119,4,2,,0
,Leaf Hat (2025),,1,1,119,4,2,,0
,Jamboree Shelves (2025),,1,1,119,4,3,,0
,Jamboree Lollipops (2025),,1,1,119,4,3,,0
,Jamboree Counter (2025),,1,1,119,4,3,,0
,Jamboree Ice Cream Display (2025),,1,1,119,4,3,,0
,Jamboree Sign (2025),,1,1,119,4,3,,0
,Jamboree Register (2025),,1,1,119,4,3,,0
,Jamboree Standing Sign (2025),,1,1,119,4,3,,0
,Jamboree Rocking Chair (2025),,1,1,119,4,3,,0
,Jamboree Candy Jars (2025),,1,1,119,4,3,,0
,Jamboree Display Case (2025),,1,1,119,4,3,,0
,Jamboree Gumball Machine (2025),,1,1,119,4,3,,0
,Jamboree Drink Machine (2025),,1,1,119,4,3,,0
,Jamboree Wooden Flooring (2025),,1,1,119,4,3,,0
,Jam Danish (2025),,1,1,119,4,3,,0
,Thumbprint Cookies (2025),,1,1,119,4,3,,0
,Jam Swirl Ice Cream (2025),,1,1,119,4,3,,0
,Jam Crepe (2025),,1,1,119,4,3,,0
,Fenneko Stage - Amp,,1,1,106,4,9,,0
,Fenneko Stage - Drum Kit,,1,1,106,4,9,,0
,Fenneko Stage - Electric Guitar,,1,1,106,4,9,,0
,Fenneko Stage - Pyrotechnics Fountain,,1,1,106,4,9,,0
,Fenneko Stage - Stage,,1,1,106,4,9,,0
,Fenneko Stage - Standing Mic,,1,1,106,4,9,,0
,Crafting - Mini Soda Machine,,1,1,105,4,30,,0
,Crafting - Mini Espresso Machine,,1,1,105,4,30,,0
,Crafting - Mini Dessert Machine ,,1,1,105,4,30,,0
,My Melody - Bestie Bench,,1,1,105,4,1,,0
,My Melody - Bestie Hearts ,,1,1,105,4,1,,0
,My Melody - Bestie Bow Seat ,,1,1,105,4,1,,0
,My Melody - Bestie Picture Frame ,,1,1,105,4,1,,0
,Rockin' Island Adventure,,1,1,102,4,100,,0
,Cinnamoroll Chef's Outfit,Clothing Collection: Full Outfits,1,1,104,4,20,,0
,Cinnamoroll Frilly Outfit ,Clothing Collection: Full Outfits,1,1,104,4,20,,0
,Cinnamoroll Royal Outfit ,Clothing Collection: Full Outfits,1,1,104,4,20,,0
,Cinnamoroll Decorative Outfit ,Clothing Collection: Full Outfits,1,1,104,4,20,,0
,Cinnamoroll Hot Cocoa Cup,Clothing Collection: Full Outfits,1,1,104,4,20,,0
,Cinnamoroll Detective Hat ,Clothing Collection: Hats,1,1,104,4,25,,0
,Cinnamoroll Royal Hat,Clothing Collection: Hats,1,1,104,4,25,,0
,Cinnamoroll Chef's Hat,Clothing Collection: Hats,1,1,104,4,25,,0
,Cinnamoroll Frilly Bow,Clothing Collection: Hats,1,1,104,4,25,,0
,Cinnamoroll Hot Cocoa Topping,Clothing Collection: Hats,1,1,104,4,25,,0
,Bc Crown ??,Clothing Collection: Hats,1,1,104,4,25,,0
,Bc Flower Crown ??,Clothing Collection: Hats,1,1,104,4,25,,0
,Red Triangle Shades ,Clothing Collection: Hats,1,1,104,4,25,,0
,Tophat's Top Hat,Clothing Collection: Hats,1,1,104,4,25,,0
,Lime Ski Goggles ,Clothing Collection: Hats,1,1,104,4,25,,0
,Flirb,,1,1,187,4,1,,0
,Flockadoodler,,1,1,187,4,1,,0
,Flourflap,,1,1,187,4,1,,0
,Flowl,,1,1,187,4,1,,0
,Fluffny,,1,1,187,4,1,,0
,Garden Gallivant,,3,3,190,4,1,,0
,Royal Roundabout,,3,3,190,4,1,,0
,Stoke Spinnin',,3,3,190,4,1,,0
,Catcher's Climb,,3,3,190,4,1,,0
,Floating Fun,,3,3,190,4,1,,0
,Milestone Marathon,,3,3,190,4,1,,0
,Dune Dance-on,,3,3,190,4,1,,0
,Wheat Heart Whirlwind,,3,3,190,4,1,,0
,Temple Turnabout,,0,3,190,4,1,,0
,Fields Wallpaper,,1,1,191,4,1,,0
,Striped Wallpaper ,,1,1,191,4,1,,0
,Lamp,,1,1,191,4,1,,0
,Stool ,,1,1,191,4,1,,0
,Side Table ,,1,1,191,4,1,,0
,Wheat Floor ,,1,1,191,4,1,,0
,Sofa ,,1,1,191,4,1,,0
,Kitchen Counter ,,1,1,191,4,1,,0
,Lamp,,1,1,191,4,1,,0
,Single Bed ,,1,1,191,4,1,,0
,Walls ,,1,1,192,4,1,,0
,Simple Bed ,,1,1,192,4,1,,0
,Dining Table ,,1,1,192,4,1,,0
,Divider ,,1,1,192,4,1,,0
,Dining Chair ,,1,1,192,4,1,,0
,Canopy Bed ,,1,1,192,4,1,,0
,Dresser ,,1,1,192,4,1,,0
,Chest,,1,1,192,4,1,,0
,Sofa,,1,1,192,4,1,,0
,Rug,,1,1,192,4,1,,0
,Mirror,,1,1,192,4,1,,0
,Armoire,,1,1,192,4,1,,0
,Armchair ,,1,1,192,4,1,,0
,Spaghetti,,1,1,193,4,1,,0
,Spaghetti  and Meatballs ,,1,1,193,4,1,,0
,Noodle Cup,,1,1,193,4,1,,0
,Mint Blanc ,,1,1,193,4,1,,0
,Lo Mein ,,1,1,193,4,1,,0
,Veggie Lo Mein,,1,1,193,4,1,,0
,Guardians of the Grain #01,,1,1,188,4,1,,0
,Guardians of the Grain #02,,1,0,188,4,1,,0
,Guardians of the Grain #03,,1,1,188,4,1,,0
,Guardians of the Grain #04,,1,0,188,4,1,,0
,Guardians of the Grain #05,,1,1,188,4,1,,0
,Guardians of the Grain #06,,1,1,188,4,1,,0
,Guardians of the Grain #07,,1,1,188,4,1,,0
,Guardians of the Grain #08,,1,1,188,4,1,,0
,Guardians of the Grain #09,,1,0,188,4,1,,0
,Guardians of the Grain #10,,1,1,188,4,1,,0
,Guardians of the Grain #11,,1,1,188,4,1,,0
,Guardians of the Grain #12,,1,1,188,4,1,,0
,Guardians of the Grain #13,,1,1,188,4,1,,0
,Guardians of the Grain #14,,1,1,188,4,1,,0
,Guardians of the Grain #15,,1,0,188,4,1,,0
,Guardians of the Grain #16,,1,1,188,4,1,,0
,Guardians of the Grain #17,,1,1,188,4,1,,0
,Guardians of the Grain #18,,1,1,188,4,1,,0
,Guardians of the Grain #19,,1,1,188,4,1,,0
,Guardians of the Grain #20,,1,0,188,4,1,,0
,Guardians of the Grain #21,,1,1,188,4,1,,0
,Guardians of the Grain #22,,1,1,188,4,1,,0
,Guardians of the Grain #23,,1,0,188,4,1,,0
,Guardians of the Grain #24,,1,0,188,4,1,,0
,Guardians of the Grain #25,,1,1,188,4,1,,0
,Guardians of the Grain #26,,1,1,188,4,1,,0
,Guardians of the Grain #27,,1,0,188,4,1,,0
,Guardians of the Grain #28,,1,0,188,4,1,,0
,Guardians of the Grain #29,,1,0,188,4,1,,0
,Guardians of the Grain #30,,1,0,188,4,1,,0
,Guardians of the Grain #31,,1,0,188,4,1,,0
,Guardians of the Grain #32,,1,0,188,4,1,,0
,Guardians of the Grain #33,,1,0,188,4,1,,0
,Guardians of the Grain #34,,1,0,188,4,1,,0
,Guardians of the Grain #35,,1,0,188,4,1,,0
,Guardians of the Grain #36,,1,0,188,4,1,,0
,Guardians of the Grain #37,,1,0,188,4,1,,0
,Guardians of the Grain #38,,1,0,188,4,1,,0
,Guardians of the Grain #39,,1,0,188,4,1,,0
,Guardians of the Grain #40,,1,1,188,4,1,,0
,Guardians of the Grain #41,,1,0,188,4,1,,0
,Guardians of the Grain #42,,1,0,188,4,1,,0
,Guardians of the Grain #43,,1,1,188,4,1,,0
,Guardians of the Grain #44,,1,1,188,4,1,,0
,Guardians of the Grain #45,,1,1,188,4,1,,0
,Guardians of the Grain #46,,1,1,188,4,1,,0
,Guardians of the Grain #47,,1,1,188,4,1,,0
,Guardians of the Grain #48,,1,1,188,4,1,,0
,Guardians of the Grain #49,,1,1,188,4,1,,0
,Guardians of the Grain #50,,1,0,188,4,1,,0
,Guardians of the Grain Complete Set,Make,1,0,188,4,1,,0
,Fish Almanac Complete Set,Make,1,0,103,4,1,,0
,Revolutionary Fairy #01,Cogimyun Friendship level 34,1,0,189,4,1,,0
,Revolutionary Fairy #02,,1,1,189,4,1,,0
,Revolutionary Fairy #03,,1,1,189,4,1,,0
,Revolutionary Fairy #04,,1,1,189,4,1,,0
,Revolutionary Fairy #05,,1,1,189,4,1,,0
,Revolutionary Fairy #06,,1,1,189,4,1,,0
,Revolutionary Fairy #07,,1,1,189,4,1,,0
,Revolutionary Fairy #08,,1,1,189,4,1,,0
,Revolutionary Fairy #09,,1,1,189,4,1,,0
,Revolutionary Fairy #10,,1,1,189,4,1,,0
,Revolutionary Fairy #11,Find Ebi Fry,1,1,189,4,1,,0
,Revolutionary Fairy #12,,1,0,189,4,1,,0
,Revolutionary Fairy #13,,1,1,189,4,1,,0
,Revolutionary Fairy #14,,1,1,189,4,1,,0
,Revolutionary Fairy #15,,1,1,189,4,1,,0
,Revolutionary Fairy #16,,1,1,189,4,1,,0
,Revolutionary Fairy #17,,1,1,189,4,1,,0
,Revolutionary Fairy #18,,1,1,189,4,1,,0
,Revolutionary Fairy #19,,1,1,189,4,1,,0
,Revolutionary Fairy #20,,1,0,189,4,1,,0
,Revolutionary Fairy #21,,1,1,189,4,1,,0
,Revolutionary Fairy #22,,1,0,189,4,1,,0
,Revolutionary Fairy #23,,1,0,189,4,1,,0
,Revolutionary Fairy #24,,1,1,189,4,1,,0
,Revolutionary Fairy #25,,1,0,189,4,1,,0
,Revolutionary Fairy #26,,1,1,189,4,1,,0
,Revolutionary Fairy #27,,1,1,189,4,1,,0
,Revolutionary Fairy #28,,1,1,189,4,1,,0
,Revolutionary Fairy #29,,1,1,189,4,1,,0
,Revolutionary Fairy #30,,1,0,189,4,1,,0
,Revolutionary Fairy #31,,1,1,189,4,1,,0
,Revolutionary Fairy #32,,1,1,189,4,1,,0
,Revolutionary Fairy #33,Wheatheart Reward: 90,1,0,189,4,1,,0
,Revolutionary Fairy #34,,1,1,189,4,1,,0
,Revolutionary Fairy #35,Cogimyun Friendship level 1,1,1,189,4,1,,0
,Revolutionary Fairy Complete Set,Make,1,0,189,4,1,,0
,Mont Blanc,,1,0,193,4,1,,0
,Ramen,AA only (requires Chef's Station),1,0,193,4,1,,1
,Fish Almanac #01,"Common, Seaside Resort: shore of the pond southwest of the Resort Gate Fast Travel fast-travel point //// Fish: Bait: Mama's Apple Pie // Fish: Coastal Clamfish, Bait: Red Bow Apple Pie // Fish: Peppermint Tetra, Bait: Pineapple Stack Cake // Fish: Seaweed Skipper, Bait: Strawberry Shortcake",1,1,103,4,1,,0
,Fish Almanac #03,"Uncommon, Seaside Resort: on a lone rock southwest of the Hopscotch Islands Fast Travel fast-travel point //// Fish: Summer Sole Summer Sole, Bait: Pineapple Pizza Pineapple Pizza",1,1,103,4,1,,0
,Fish Almanac #04,"Rare, Gemstone Mountain: randomly inside any Thermal Thermal Boulder //// Fish: Steamy Sunfish Steamy Sunfish, Bait: Cookie Nut Shake Cookie Nut Shake",1,0,103,4,1,,0
,Fish Almanac #05,"Common, Spooky Swamp: on top of a rock in the southeastern area of the Ghost Tour Ride //// Fish: Midnight Pike, Bait: Spooky Cake // Fish: Quagfish, Bait: Speedy Swimming Potion // Fish: Slimescale, Bait: Purple Latte",1,1,103,4,1,,0
,Fish Almanac #06,"Uncommon, Spooky Swamp: sitting on rocks on top of a waterfall in the northern area of the Ghost Tour Ride //// Fish: Spirit Betta Spirit Betta, Bait: Pumpkin Pie Pumpkin Pie",1,1,103,4,1,,0
,Fish Almanac #07,"Uncommon, Spooky Swamp: atop a lilypad on the hill north of the Witch's Hut Witch's Hut //// Fish: Bog Clamfish Bog Clamfish, Bait: Tofu Bread Tofu Bread",1,1,103,4,1,,0
